Test6. Start Pump Simulator Test 

Intial Slope = -0.08682
Starting svp pump_{130, 50, 5}

  45: ↑ 45   , RAM cost:1.7496 GB    
  45: ↑ 45 ↓ 44 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 43 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 42 , RAM cost:1.7498 GB   
  45: ↑ 45 ↓ 41 , RAM cost:1.7498 GB   
  86: ↑ 86 ↓ 72 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 71 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 70 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 69 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 68 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 67 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 66 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 65 , RAM cost:2.3268 GB   
  86: ↑ 86 ↓ 64 , RAM cost:2.2017 GB   
  86: ↑ 86 ↓ 63 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 62 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 61 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 60 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 59 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 58 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 57 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 56 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 55 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 54 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 53 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 52 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 51 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 50 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 49 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 48 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 47 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 46 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 45 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 44 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 43 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 42 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 41 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 40 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 39 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 38 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 37 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 36 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 35 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 34 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 33 , RAM cost:2.2018 GB   
  86: ↑ 86 ↓ 32 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 31 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 30 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 29 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 28 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 27 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 26 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 25 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 24 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 23 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 22 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 21 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 20 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 19 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 18 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 17 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 16 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 15 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 14 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 13 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 12 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 11 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓ 10 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓  9 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓  8 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓  7 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓  6 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓  5 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓  4 , RAM cost:2.0768 GB   
  86: ↑ 86 ↓  3 , RAM cost:2.0768 GB   slope: -0.08469, walltime: 93.500 sec, max_RAM_cost: 2.327 GB

Intial Slope = -0.08425
Starting svp pump_{70, 110, 19}

  91: ↑ 51   , RAM cost:1.9284 GB    
  91: ↑ 52   , RAM cost:1.9284 GB    
  91: ↑ 53   , RAM cost:1.9284 GB    
  91: ↑ 54   , RAM cost:1.9284 GB    
  91: ↑ 55   , RAM cost:1.9284 GB    
  91: ↑ 56   , RAM cost:1.9284 GB    
  91: ↑ 57   , RAM cost:1.9284 GB    
  91: ↑ 58   , RAM cost:1.9287 GB    
  91: ↑ 59   , RAM cost:1.9295 GB    
  91: ↑ 60   , RAM cost:1.9302 GB    
  91: ↑ 61   , RAM cost:1.9310 GB    
  91: ↑ 62   , RAM cost:1.9320 GB    
  91: ↑ 63   , RAM cost:1.9332 GB    
  91: ↑ 64   , RAM cost:1.9345 GB    
  91: ↑ 65   , RAM cost:2.0537 GB    
  91: ↑ 66   , RAM cost:2.0555 GB    
  91: ↑ 67   , RAM cost:2.0576 GB    
  91: ↑ 68   , RAM cost:2.0599 GB    
  91: ↑ 69   , RAM cost:2.0626 GB    
  91: ↑ 70   , RAM cost:2.0658 GB    
  91: ↑ 71   , RAM cost:2.0701 GB    
  91: ↑ 72   , RAM cost:2.0743 GB    
  91: ↑ 73   , RAM cost:2.0793 GB    
  91: ↑ 74   , RAM cost:2.0849 GB    
  91: ↑ 75   , RAM cost:2.0913 GB    
  91: ↑ 76   , RAM cost:2.0989 GB    
  91: ↑ 77   , RAM cost:2.1075 GB    
  91: ↑ 78   , RAM cost:2.1172 GB    
  91: ↑ 79   , RAM cost:2.1288 GB    
  91: ↑ 80   , RAM cost:2.1418 GB    
  91: ↑ 81   , RAM cost:2.1573 GB    
  91: ↑ 82   , RAM cost:2.1750 GB    
  91: ↑ 83   , RAM cost:2.1954 GB    
  91: ↑ 84   , RAM cost:2.2188 GB    
  91: ↑ 85   , RAM cost:2.2621 GB    
  91: ↑ 86   , RAM cost:2.2934 GB    
  91: ↑ 87   , RAM cost:2.3309 GB    
  91: ↑ 88   , RAM cost:2.3742 GB    
  91: ↑ 89   , RAM cost:2.4234 GB    
  91: ↑ 90   , RAM cost:2.4946 GB    
  91: ↑ 91   , RAM cost:2.5648 GB    
  91: ↑ 91 ↓ 90 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 89 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 88 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 87 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 86 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 85 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 84 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 83 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 82 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 81 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 80 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 79 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 78 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 77 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 76 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 75 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 74 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 73 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 72 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 71 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 70 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 69 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 68 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 67 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 66 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 65 , RAM cost:2.6492 GB   
  91: ↑ 91 ↓ 64 , RAM cost:2.5241 GB   
  91: ↑ 91 ↓ 63 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 62 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 61 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 60 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 59 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 58 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 57 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 56 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 55 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 54 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 53 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 52 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 51 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 50 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 49 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 48 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 47 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 46 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 45 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 44 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 43 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 42 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 41 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 40 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 39 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 38 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 37 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 36 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 35 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 34 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 33 , RAM cost:2.5242 GB   
  91: ↑ 91 ↓ 32 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 31 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 30 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 29 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 28 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 27 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 26 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 25 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 24 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 23 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 22 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 21 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 20 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 19 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 18 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 17 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 16 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 15 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 14 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 13 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 12 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 11 , RAM cost:2.3989 GB   
  91: ↑ 91 ↓ 10 , RAM cost:2.3991 GB   
  91: ↑ 91 ↓  9 , RAM cost:2.3991 GB   
  91: ↑ 91 ↓  8 , RAM cost:2.3991 GB   
  91: ↑ 91 ↓  7 , RAM cost:2.3991 GB   
  91: ↑ 91 ↓  6 , RAM cost:2.3991 GB   
  91: ↑ 91 ↓  5 , RAM cost:2.3991 GB   
  91: ↑ 91 ↓  4 , RAM cost:2.3991 GB   
  91: ↑ 91 ↓  3 , RAM cost:2.3991 GB   slope: -0.07918, walltime: 125.435 sec, max_RAM_cost: 2.649 GB

Intial Slope = -0.08783
Starting svp pump_{70, 110, 19}

  91: ↑ 51   , RAM cost:1.9900 GB    
  91: ↑ 52   , RAM cost:1.9900 GB    
  91: ↑ 53   , RAM cost:1.9900 GB    
  91: ↑ 54   , RAM cost:1.9900 GB    
  91: ↑ 55   , RAM cost:1.9900 GB    
  91: ↑ 56   , RAM cost:1.9900 GB    
  91: ↑ 57   , RAM cost:1.9900 GB    
  91: ↑ 58   , RAM cost:1.9903 GB    
  91: ↑ 59   , RAM cost:1.9910 GB    
  91: ↑ 60   , RAM cost:1.9917 GB    
  91: ↑ 61   , RAM cost:1.9924 GB    
  91: ↑ 62   , RAM cost:1.9933 GB    
  91: ↑ 63   , RAM cost:1.9945 GB    
  91: ↑ 64   , RAM cost:1.9956 GB    
  91: ↑ 65   , RAM cost:2.1144 GB    
  91: ↑ 66   , RAM cost:2.1164 GB    
  91: ↑ 67   , RAM cost:2.1182 GB    
  91: ↑ 68   , RAM cost:2.1203 GB    
  91: ↑ 69   , RAM cost:2.1228 GB    
  91: ↑ 70   , RAM cost:2.1257 GB    
  91: ↑ 71   , RAM cost:2.1296 GB    
  91: ↑ 72   , RAM cost:2.1334 GB    
  91: ↑ 73   , RAM cost:2.1379 GB    
  91: ↑ 74   , RAM cost:2.1430 GB    
  91: ↑ 75   , RAM cost:2.1489 GB    
  91: ↑ 76   , RAM cost:2.1557 GB    
  91: ↑ 77   , RAM cost:2.1635 GB    
  91: ↑ 78   , RAM cost:2.1726 GB    
  91: ↑ 79   , RAM cost:2.1831 GB    
  91: ↑ 80   , RAM cost:2.1952 GB    
  91: ↑ 81   , RAM cost:2.2092 GB    
  91: ↑ 82   , RAM cost:2.2253 GB    
  91: ↑ 83   , RAM cost:2.2439 GB    
  91: ↑ 84   , RAM cost:2.2655 GB    
  91: ↑ 85   , RAM cost:2.3088 GB    
  91: ↑ 86   , RAM cost:2.3377 GB    
  91: ↑ 87   , RAM cost:2.3709 GB    
  91: ↑ 88   , RAM cost:2.4092 GB    
  91: ↑ 89   , RAM cost:2.4535 GB    
  91: ↑ 90   , RAM cost:2.5189 GB    
  91: ↑ 91   , RAM cost:2.5790 GB    
  91: ↑ 91 ↓ 90 , RAM cost:2.6519 GB   
  91: ↑ 91 ↓ 89 , RAM cost:2.6519 GB   
  91: ↑ 91 ↓ 88 , RAM cost:2.6519 GB   
  91: ↑ 91 ↓ 87 , RAM cost:2.6519 GB   
  91: ↑ 91 ↓ 86 , RAM cost:2.6519 GB   
  91: ↑ 91 ↓ 85 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 84 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 83 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 82 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 81 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 80 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 79 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 78 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 77 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 76 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 75 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 74 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 73 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 72 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 71 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 70 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 69 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 68 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 67 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 66 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 65 , RAM cost:2.6530 GB   
  91: ↑ 91 ↓ 64 , RAM cost:2.5278 GB   
  91: ↑ 91 ↓ 63 , RAM cost:2.5278 GB   
  91: ↑ 91 ↓ 62 , RAM cost:2.5279 GB   
  91: ↑ 91 ↓ 61 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 60 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 59 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 58 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 57 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 56 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 55 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 54 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 53 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 52 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 51 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 50 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 49 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 48 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 47 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 46 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 45 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 44 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 43 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 42 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 41 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 40 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 39 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 38 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 37 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 36 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 35 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 34 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 33 , RAM cost:2.5280 GB   
  91: ↑ 91 ↓ 32 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 31 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 30 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 29 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 28 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 27 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 26 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 25 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 24 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 23 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 22 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 21 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 20 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 19 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 18 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 17 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 16 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 15 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 14 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 13 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 12 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 11 , RAM cost:2.4027 GB   
  91: ↑ 91 ↓ 10 , RAM cost:2.4028 GB   
  91: ↑ 91 ↓  9 , RAM cost:2.4028 GB   
  91: ↑ 91 ↓  8 , RAM cost:2.4028 GB   
  91: ↑ 91 ↓  7 , RAM cost:2.4028 GB   
  91: ↑ 91 ↓  6 , RAM cost:2.4028 GB   
  91: ↑ 91 ↓  5 , RAM cost:2.4028 GB   
  91: ↑ 91 ↓  4 , RAM cost:2.4028 GB   
  91: ↑ 91 ↓  3 , RAM cost:2.4028 GB   slope: -0.08247, walltime: 133.454 sec, max_RAM_cost: 2.653 GB

Intial Slope = -0.08706
Starting svp pump_{65, 115, 20}

  95: ↑ 51   , RAM cost:1.9656 GB    
  95: ↑ 52   , RAM cost:1.9656 GB    
  95: ↑ 53   , RAM cost:1.9656 GB    
  95: ↑ 54   , RAM cost:1.9656 GB    
  95: ↑ 55   , RAM cost:1.9656 GB    
  95: ↑ 56   , RAM cost:1.9656 GB    
  95: ↑ 57   , RAM cost:1.9656 GB    
  95: ↑ 58   , RAM cost:1.9661 GB    
  95: ↑ 59   , RAM cost:1.9668 GB    
  95: ↑ 60   , RAM cost:1.9676 GB    
  95: ↑ 61   , RAM cost:1.9683 GB    
  95: ↑ 62   , RAM cost:1.9693 GB    
  95: ↑ 63   , RAM cost:1.9703 GB    
  95: ↑ 64   , RAM cost:1.9718 GB    
  95: ↑ 65   , RAM cost:2.0909 GB    
  95: ↑ 66   , RAM cost:2.0930 GB    
  95: ↑ 67   , RAM cost:2.0949 GB    
  95: ↑ 68   , RAM cost:2.0971 GB    
  95: ↑ 69   , RAM cost:2.0999 GB    
  95: ↑ 70   , RAM cost:2.1031 GB    
  95: ↑ 71   , RAM cost:2.1073 GB    
  95: ↑ 72   , RAM cost:2.1113 GB    
  95: ↑ 73   , RAM cost:2.1161 GB    
  95: ↑ 74   , RAM cost:2.1216 GB    
  95: ↑ 75   , RAM cost:2.1281 GB    
  95: ↑ 76   , RAM cost:2.1357 GB    
  95: ↑ 77   , RAM cost:2.1442 GB    
  95: ↑ 78   , RAM cost:2.1541 GB    
  95: ↑ 79   , RAM cost:2.1656 GB    
  95: ↑ 80   , RAM cost:2.1787 GB    
  95: ↑ 81   , RAM cost:2.1941 GB    
  95: ↑ 82   , RAM cost:2.2115 GB    
  95: ↑ 83   , RAM cost:2.2321 GB    
  95: ↑ 84   , RAM cost:2.2556 GB    
  95: ↑ 85   , RAM cost:2.2883 GB    
  95: ↑ 86   , RAM cost:2.3199 GB    
  95: ↑ 87   , RAM cost:2.3564 GB    
  95: ↑ 88   , RAM cost:2.3981 GB    
  95: ↑ 89   , RAM cost:2.4465 GB    
  95: ↑ 90   , RAM cost:2.5167 GB    
  95: ↑ 91   , RAM cost:2.5811 GB    
  95: ↑ 92   , RAM cost:2.6576 GB    
  95: ↑ 93   , RAM cost:2.7043 GB    
  95: ↑ 94   , RAM cost:2.8261 GB    
  95: ↑ 95   , RAM cost:2.9449 GB    
  95: ↑ 95 ↓ 94 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 93 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 92 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 91 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 90 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 89 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 88 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 87 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 86 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 85 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 84 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 83 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 82 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 81 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 80 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 79 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 78 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 77 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 76 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 75 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 74 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 73 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 72 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 71 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 70 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 69 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 68 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 67 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 66 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 65 , RAM cost:3.1025 GB   
  95: ↑ 95 ↓ 64 , RAM cost:2.9772 GB   
  95: ↑ 95 ↓ 63 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 62 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 61 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 60 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 59 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 58 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 57 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 56 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 55 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 54 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 53 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 52 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 51 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 50 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 49 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 48 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 47 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 46 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 45 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 44 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 43 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 42 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 41 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 40 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 39 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 38 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 37 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 36 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 35 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 34 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 33 , RAM cost:2.9774 GB   
  95: ↑ 95 ↓ 32 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 31 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 30 , RAM cost:2.8525 GB   
  95: ↑ 95 ↓ 29 , RAM cost:2.8525 GB   
