Test6. Start Pump Simulator Test 
Intial Slope = -0.08682
Starting svp pump_{130, 50, 5}
  45: ↑ 45   , RAM cost:1.7487 GB    
  95: ↑ 95 ↓ 20 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 19 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 18 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 17 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 16 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 15 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 14 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 13 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 12 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 11 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓ 10 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓  9 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓  8 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓  7 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓  6 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓  5 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓  4 , RAM cost:2.8727 GB   
  95: ↑ 95 ↓  3 , RAM cost:2.8727 GB   slope: -0.07841, walltime: 204.223 sec, max_RAM_cost: 3.123 GB

Starting svp pump_{65, 115, 20}

  95: ↑ 51   , RAM cost:2.9976 GB    
  95: ↑ 52   , RAM cost:2.9976 GB    
  95: ↑ 53   , RAM cost:2.9976 GB    
  95: ↑ 54   , RAM cost:2.9976 GB    
  95: ↑ 55   , RAM cost:2.9976 GB    
  95: ↑ 56   , RAM cost:2.9976 GB    
  95: ↑ 57   , RAM cost:2.9976 GB    
  95: ↑ 58   , RAM cost:2.9976 GB    
  95: ↑ 59   , RAM cost:2.9976 GB    
  95: ↑ 60   , RAM cost:2.9976 GB    
  95: ↑ 61   , RAM cost:2.9976 GB    
  95: ↑ 62   , RAM cost:2.9976 GB    
  95: ↑ 63   , RAM cost:2.9976 GB    
  95: ↑ 64   , RAM cost:2.9976 GB    
  95: ↑ 65   , RAM cost:3.1226 GB    
  95: ↑ 66   , RAM cost:3.1226 GB    
  95: ↑ 67   , RAM cost:3.1226 GB    
  95: ↑ 68   , RAM cost:3.1226 GB    
  95: ↑ 69   , RAM cost:3.1227 GB    
  95: ↑ 70   , RAM cost:3.1227 GB    
  95: ↑ 71   , RAM cost:3.1227 GB    
  95: ↑ 72   , RAM cost:3.1227 GB    
  95: ↑ 73   , RAM cost:3.1227 GB    
  95: ↑ 74   , RAM cost:3.1227 GB    
  95: ↑ 75   , RAM cost:3.1227 GB    
  95: ↑ 76   , RAM cost:3.1227 GB    
  95: ↑ 77   , RAM cost:3.1227 GB    
  95: ↑ 78   , RAM cost:3.1227 GB    
  95: ↑ 79   , RAM cost:3.1227 GB    
  95: ↑ 80   , RAM cost:3.1227 GB    
  95: ↑ 81   , RAM cost:3.1227 GB    
  95: ↑ 82   , RAM cost:3.1227 GB    
  95: ↑ 83   , RAM cost:3.1227 GB    
  95: ↑ 84   , RAM cost:3.1227 GB    
  95: ↑ 85   , RAM cost:3.1227 GB    
  95: ↑ 86   , RAM cost:3.1227 GB    
  95: ↑ 87   , RAM cost:3.1227 GB    
  95: ↑ 88   , RAM cost:3.1228 GB    
  95: ↑ 89   , RAM cost:3.1228 GB    
  95: ↑ 90   , RAM cost:3.1228 GB    
  95: ↑ 91   , RAM cost:3.1230 GB    
  95: ↑ 92   , RAM cost:3.1233 GB    
  95: ↑ 93   , RAM cost:3.0812 GB    
  95: ↑ 94   , RAM cost:3.1001 GB    
  95: ↑ 95   , RAM cost:3.1048 GB    
  95: ↑ 95 ↓ 94 , RAM cost:3.1100 GB   
  95: ↑ 95 ↓ 93 , RAM cost:3.1100 GB   
  95: ↑ 95 ↓ 92 , RAM cost:3.1100 GB   
  95: ↑ 95 ↓ 91 , RAM cost:3.1100 GB   
  95: ↑ 95 ↓ 90 , RAM cost:3.1240 GB   
  95: ↑ 95 ↓ 89 , RAM cost:3.1240 GB   
  95: ↑ 95 ↓ 88 , RAM cost:3.1240 GB   
  95: ↑ 95 ↓ 87 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 86 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 85 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 84 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 83 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 82 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 81 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 80 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 79 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 78 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 77 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 76 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 75 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 74 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 73 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 72 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 71 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 70 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 69 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 68 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 67 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 66 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 65 , RAM cost:3.1241 GB   
  95: ↑ 95 ↓ 64 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 63 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 62 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 61 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 60 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 59 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 58 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 57 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 56 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 55 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 54 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 53 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 52 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 51 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 50 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 49 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 48 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 47 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 46 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 45 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 44 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 43 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 42 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 41 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 40 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 39 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 38 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 37 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 36 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 35 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 34 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 33 , RAM cost:2.9989 GB   
  95: ↑ 95 ↓ 32 , RAM cost:2.8739 GB   
  95: ↑ 95 ↓ 31 , RAM cost:2.8739 GB   
  95: ↑ 95 ↓ 30 , RAM cost:2.8739 GB   
  95: ↑ 95 ↓ 29 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 28 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 27 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 26 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 25 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 24 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 23 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 22 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 21 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 20 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 19 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 18 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 17 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 16 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 15 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 14 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 13 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 12 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 11 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓ 10 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓  9 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓  8 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓  7 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓  6 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓  5 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓  4 , RAM cost:2.8741 GB   
  95: ↑ 95 ↓  3 , RAM cost:2.8741 GB   slope: -0.07626, walltime: 340.863 sec, max_RAM_cost: 3.124 GB
Intial Slope = -0.08813

Starting svp pump_{60, 120, 20}

 100: ↑ 51   , RAM cost:1.9968 GB    
 100: ↑ 52   , RAM cost:1.9968 GB    
 100: ↑ 53   , RAM cost:1.9968 GB    
 100: ↑ 54   , RAM cost:1.9968 GB    
 100: ↑ 55   , RAM cost:1.9968 GB    
 100: ↑ 56   , RAM cost:1.9968 GB    
 100: ↑ 57   , RAM cost:1.9968 GB    
 100: ↑ 58   , RAM cost:1.9975 GB    
 100: ↑ 59   , RAM cost:1.9980 GB    
 100: ↑ 60   , RAM cost:1.9987 GB    
 100: ↑ 61   , RAM cost:1.9997 GB    
 100: ↑ 62   , RAM cost:2.0007 GB    
 100: ↑ 63   , RAM cost:2.0017 GB    
 100: ↑ 64   , RAM cost:2.0032 GB    
 100: ↑ 65   , RAM cost:2.1222 GB    
 100: ↑ 66   , RAM cost:2.1240 GB    
 100: ↑ 67   , RAM cost:2.1260 GB    
 100: ↑ 68   , RAM cost:2.1285 GB    
 100: ↑ 69   , RAM cost:2.1312 GB    
 100: ↑ 70   , RAM cost:2.1342 GB    
 100: ↑ 71   , RAM cost:2.1385 GB    
 100: ↑ 72   , RAM cost:2.1427 GB    
 100: ↑ 73   , RAM cost:2.1475 GB    
 100: ↑ 74   , RAM cost:2.1530 GB    
 100: ↑ 75   , RAM cost:2.1593 GB    
 100: ↑ 76   , RAM cost:2.1669 GB    
 100: ↑ 77   , RAM cost:2.1755 GB    
 100: ↑ 78   , RAM cost:2.1853 GB    
 100: ↑ 79   , RAM cost:2.1969 GB    
 100: ↑ 80   , RAM cost:2.2100 GB    
 100: ↑ 81   , RAM cost:2.2253 GB    
 100: ↑ 82   , RAM cost:2.2429 GB    
 100: ↑ 83   , RAM cost:2.2631 GB    
 100: ↑ 84   , RAM cost:2.2867 GB    
 100: ↑ 85   , RAM cost:2.3278 GB    
 100: ↑ 86   , RAM cost:2.3590 GB    
 100: ↑ 87   , RAM cost:2.3958 GB    
 100: ↑ 88   , RAM cost:2.4376 GB    
 100: ↑ 89   , RAM cost:2.4857 GB    
 100: ↑ 90   , RAM cost:2.5557 GB    
 100: ↑ 91   , RAM cost:2.6204 GB    
 100: ↑ 92   , RAM cost:2.6958 GB    
 100: ↑ 93   , RAM cost:2.7407 GB    
 100: ↑ 94   , RAM cost:2.8585 GB    
 100: ↑ 95   , RAM cost:2.9786 GB    
 100: ↑ 96   , RAM cost:3.1248 GB    
 100: ↑ 97   , RAM cost:3.4100 GB    
 100: ↑ 98   , RAM cost:3.6008 GB    
 100: ↑ 99   , RAM cost:3.8138 GB    
 100: ↑100   , RAM cost:4.0763 GB    
 100: ↑100 ↓ 99 , RAM cost:4.3865 GB   
 100: ↑100 ↓ 98 , RAM cost:4.3899 GB   
 100: ↑100 ↓ 97 , RAM cost:4.3899 GB   
 100: ↑100 ↓ 96 , RAM cost:4.2649 GB   
 100: ↑100 ↓ 95 , RAM cost:4.2649 GB   
 100: ↑100 ↓ 94 , RAM cost:4.2649 GB   
 100: ↑100 ↓ 93 , RAM cost:4.2649 GB   
 100: ↑100 ↓ 92 , RAM cost:4.2649 GB   
 100: ↑100 ↓ 91 , RAM cost:4.2649 GB   
 100: ↑100 ↓ 90 , RAM cost:4.2789 GB   
 100: ↑100 ↓ 89 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 88 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 87 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 86 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 85 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 84 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 83 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 82 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 81 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 80 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 79 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 78 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 77 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 76 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 75 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 74 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 73 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 72 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 71 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 70 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 69 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 68 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 67 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 66 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 65 , RAM cost:4.2790 GB   
 100: ↑100 ↓ 64 , RAM cost:4.1539 GB   
 100: ↑100 ↓ 63 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 62 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 61 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 60 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 59 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 58 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 57 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 56 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 55 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 54 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 53 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 52 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 51 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 50 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 49 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 48 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 47 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 46 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 45 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 44 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 43 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 42 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 41 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 40 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 39 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 38 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 37 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 36 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 35 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 34 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 33 , RAM cost:4.1540 GB   
 100: ↑100 ↓ 32 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 31 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 30 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 29 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 28 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 27 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 26 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 25 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 24 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 23 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 22 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 21 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 20 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 19 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 18 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 17 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 16 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 15 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 14 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 13 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 12 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 11 , RAM cost:4.0288 GB   
 100: ↑100 ↓ 10 , RAM cost:4.0288 GB   
 100: ↑100 ↓  9 , RAM cost:4.0288 GB   
 100: ↑100 ↓  8 , RAM cost:4.0288 GB   
 100: ↑100 ↓  7 , RAM cost:4.0288 GB   
 100: ↑100 ↓  6 , RAM cost:4.0288 GB   
 100: ↑100 ↓  5 , RAM cost:4.0288 GB   
 100: ↑100 ↓  4 , RAM cost:4.0288 GB   
 100: ↑100 ↓  3 , RAM cost:4.0288 GB   slope: -0.07979, walltime: 369.882 sec, max_RAM_cost: 4.390 GB

Starting svp pump_{60, 120, 20}

 100: ↑ 51   , RAM cost:4.1538 GB    
 100: ↑ 52   , RAM cost:4.1538 GB    
 100: ↑ 53   , RAM cost:4.1538 GB    
 100: ↑ 54   , RAM cost:4.1538 GB    
 100: ↑ 55   , RAM cost:4.1538 GB    
 100: ↑ 56   , RAM cost:4.1538 GB    
 100: ↑ 57   , RAM cost:4.1538 GB    
 100: ↑ 58   , RAM cost:4.1538 GB    
 100: ↑ 59   , RAM cost:4.1540 GB    
 100: ↑ 60   , RAM cost:4.1540 GB    
 100: ↑ 61   , RAM cost:4.1540 GB    
 100: ↑ 62   , RAM cost:4.1540 GB    
 100: ↑ 63   , RAM cost:4.1540 GB    
 100: ↑ 64   , RAM cost:4.1540 GB    
 100: ↑ 65   , RAM cost:4.2790 GB    
 100: ↑ 66   , RAM cost:4.2790 GB    
 100: ↑ 67   , RAM cost:4.2790 GB    
 100: ↑ 68   , RAM cost:4.2790 GB    
 100: ↑ 69   , RAM cost:4.2790 GB    
 100: ↑ 70   , RAM cost:4.2790 GB    
 100: ↑ 71   , RAM cost:4.2790 GB    
 100: ↑ 72   , RAM cost:4.2790 GB    
 100: ↑ 73   , RAM cost:4.2790 GB    
 100: ↑ 74   , RAM cost:4.2790 GB    
 100: ↑ 75   , RAM cost:4.2790 GB    
 100: ↑ 76   , RAM cost:4.2790 GB    
 100: ↑ 77   , RAM cost:4.2790 GB    
 100: ↑ 78   , RAM cost:4.2790 GB    
 100: ↑ 79   , RAM cost:4.2790 GB    
 100: ↑ 80   , RAM cost:4.2790 GB    
 100: ↑ 81   , RAM cost:4.2790 GB    
 100: ↑ 82   , RAM cost:4.2790 GB    
 100: ↑ 83   , RAM cost:4.2790 GB    
 100: ↑ 84   , RAM cost:4.2790 GB    
 100: ↑ 85   , RAM cost:4.2790 GB    
 100: ↑ 86   , RAM cost:4.2790 GB    
 100: ↑ 87   , RAM cost:4.2790 GB    
 100: ↑ 88   , RAM cost:4.2790 GB    
 100: ↑ 89   , RAM cost:4.2790 GB    
 100: ↑ 90   , RAM cost:4.2790 GB    
 100: ↑ 91   , RAM cost:4.2790 GB    
 100: ↑ 92   , RAM cost:4.2790 GB    
 100: ↑ 93   , RAM cost:4.2369 GB    
 100: ↑ 94   , RAM cost:4.2556 GB    
 100: ↑ 95   , RAM cost:4.2602 GB    
 100: ↑ 96   , RAM cost:4.2649 GB    
 100: ↑ 97   , RAM cost:4.3899 GB    
 100: ↑ 98   , RAM cost:4.3899 GB    
 100: ↑ 99   , RAM cost:4.3899 GB    
 100: ↑100   , RAM cost:4.3899 GB    
 100: ↑100 ↓ 99 , RAM cost:4.3904 GB   
 100: ↑100 ↓ 98 , RAM cost:4.3904 GB   
 100: ↑100 ↓ 97 , RAM cost:4.3904 GB   
 100: ↑100 ↓ 96 , RAM cost:4.2653 GB   
 100: ↑100 ↓ 95 , RAM cost:4.2654 GB   
 100: ↑100 ↓ 94 , RAM cost:4.2654 GB   
 100: ↑100 ↓ 93 , RAM cost:4.2654 GB   
 100: ↑100 ↓ 92 , RAM cost:4.2654 GB   
 100: ↑100 ↓ 91 , RAM cost:4.2654 GB   
 100: ↑100 ↓ 90 , RAM cost:4.2793 GB   
 100: ↑100 ↓ 89 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 88 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 87 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 86 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 85 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 84 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 83 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 82 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 81 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 80 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 79 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 78 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 77 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 76 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 75 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 74 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 73 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 72 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 71 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 70 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 69 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 68 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 67 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 66 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 65 , RAM cost:4.2795 GB   
 100: ↑100 ↓ 64 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 63 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 62 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 61 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 60 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 59 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 58 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 57 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 56 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 55 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 54 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 53 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 52 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 51 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 50 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 49 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 48 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 47 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 46 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 45 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 44 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 43 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 42 , RAM cost:4.1543 GB   
 100: ↑100 ↓ 41 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 40 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 39 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 38 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 37 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 36 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 35 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 34 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 33 , RAM cost:4.1544 GB   
 100: ↑100 ↓ 32 , RAM cost:4.0292 GB   
 100: ↑100 ↓ 31 , RAM cost:4.0292 GB   
 100: ↑100 ↓ 30 , RAM cost:4.0292 GB   
 100: ↑100 ↓ 29 , RAM cost:4.0292 GB   
 100: ↑100 ↓ 28 , RAM cost:4.0292 GB   
 100: ↑100 ↓ 27 , RAM cost:4.0292 GB   
 100: ↑100 ↓ 26 , RAM cost:4.0294 GB   
 100: ↑100 ↓ 25 , RAM cost:4.0294 GB   
 100: ↑100 ↓ 24 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 23 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 22 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 21 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 20 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 19 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 18 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 17 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 16 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 15 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 14 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 13 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 12 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 11 , RAM cost:4.0295 GB   
 100: ↑100 ↓ 10 , RAM cost:4.0295 GB   
 100: ↑100 ↓  9 , RAM cost:4.0295 GB   
 100: ↑100 ↓  8 , RAM cost:4.0295 GB   
 100: ↑100 ↓  7 , RAM cost:4.0295 GB   
 100: ↑100 ↓  6 , RAM cost:4.0295 GB   
 100: ↑100 ↓  5 , RAM cost:4.0295 GB   
 100: ↑100 ↓  4 , RAM cost:4.0295 GB   
 100: ↑100 ↓  3 , RAM cost:4.0295 GB   slope: -0.07735, walltime: 590.479 sec, max_RAM_cost: 4.390 GB
Intial Slope = -0.08585

Starting svp pump_{55, 125, 20}

 105: ↑ 51   , RAM cost:2.1441 GB    
 105: ↑ 52   , RAM cost:2.1441 GB    
 105: ↑ 53   , RAM cost:2.1441 GB    
 105: ↑ 54   , RAM cost:2.1441 GB    
 105: ↑ 55   , RAM cost:2.1441 GB    
 105: ↑ 56   , RAM cost:2.1441 GB    
 105: ↑ 57   , RAM cost:2.1441 GB    
 105: ↑ 58   , RAM cost:2.1445 GB    
 105: ↑ 59   , RAM cost:2.1453 GB    
 105: ↑ 60   , RAM cost:2.1460 GB    
 105: ↑ 61   , RAM cost:2.1468 GB    
